titulo,colacion,fecha,promedio,promedio_lineal
Ingeniero Químico,40,2004-08-06,,
Ingeniero Industrial,40,2004-08-04,,
Ingeniero Industrial,40,2004-08-04,,
Ingeniero Industrial,40,2004-08-04,,
Ingeniero Industrial,40,2004-08-04,,
Ingeniero Industrial,40,2004-08-04,,
Ingeniero Industrial,40,2004-08-04,,
Ingeniero Industrial,40,2004-08-04,,
Ingeniero Industrial,40,2004-08-04,,
Ingeniero Industrial,40,2004-08-04,,
Ingeniero Mecánico,40,2004-08-04,,
Ingeniero Industrial,40,2004-08-04,,
Ingeniero Industrial,40,2004-08-02,,
Ingeniero Industrial,40,2004-07-27,,
Ingeniero Industrial,40,2004-07-27,,
Ingeniero Industrial,40,2004-07-27,,
Ingeniero Mecánico,40,2004-07-27,,
Ingeniero Mecánico,40,2004-07-27,,
Ingeniero Mecánico,40,2004-07-27,,
Ingeniero Industrial,40,2004-07-27,,
Ingeniero Industrial,40,2004-07-27,,
Ingeniero Industrial,40,2004-07-27,,
Ingeniero Industrial,40,2004-07-27,,
Ingeniero Industrial,40,2004-07-27,,
Ingeniero Industrial,40,2004-07-27,,
Ingeniero Industrial,40,2004-07-27,,
Ingeniero Industrial,40,2004-07-27,,
Ingeniero en Informática,40,2004-07-27,,
Ingeniero en Informática,40,2004-07-27,,
Ingeniero en Informática,40,2004-07-27,,
Ingeniero Químico,40,2004-07-26,,
Ingeniero Industrial,40,2004-07-26,,
Ingeniero Industrial,40,2004-07-26,,
Ingeniero Industrial,40,2004-07-26,,
Ingeniero Industrial,40,2004-07-26,,
Ingeniero Industrial,40,2004-07-26,,
Ingeniero Industrial,40,2004-07-26,,
Ingeniero Industrial,40,2004-07-26,,
Ingeniero Industrial,40,2004-07-26,,
Ingeniero Industrial,40,2004-07-26,,
Ingeniero Industrial,40,2004-07-26,,
Ingeniero Industrial,40,2004-07-26,,
Ingeniero Industrial,40,2004-07-26,,
Ingeniero Industrial,40,2004-07-23,,
Ingeniero Electrónico,40,2004-07-23,,
Ingeniero Electrónico,40,2004-07-23,,
Ingeniero Electrónico,40,2004-07-23,,
Ingeniero Electrónico,40,2004-07-23,,
Ingeniero Electrónico,40,2004-07-23,,
Ingeniero Químico,40,2004-07-21,,
Ingeniero Químico,40,2004-07-21,,
Ingeniero Químico,40,2004-07-21,,
Ingeniero Químico,40,2004-07-21,,
Ingeniero Químico,40,2004-07-21,,
Ingeniero Químico,40,2004-07-21,,
Ingeniero Industrial,40,2004-07-17,,
Ingeniero en Informática,40,2004-07-13,,
Ingeniero Químico,40,2004-06-29,,
Ingeniero Químico,40,2004-06-29,,
Ingeniero Industrial,40,2004-06-29,,
Ingeniero Electrónico,40,2004-06-17,,
Ingeniero en Informática,40,2004-06-16,,
Ingeniero en Informática,40,2004-06-16,,
Ingeniero en Informática,40,2004-06-11,,
Ingeniero Mecánico,40,2004-05-27,,
Ingeniero Industrial,40,2004-05-24,,
Ingeniero Industrial,40,2004-05-24,,
Ingeniero Industrial,40,2004-05-24,,
Ingeniero Industrial,40,2004-05-24,,
Ingeniero Industrial,40,2004-05-24,,
Ingeniero Industrial,40,2004-05-14,,
Ingeniero Industrial,40,2004-05-14,,
Ingeniero Industrial,40,2004-05-14,,
Ingeniero Industrial,40,2004-05-14,,
Ingeniero Mecánico,40,2004-05-14,,
Ingeniero Mecánico,40,2004-05-06,,
Ingeniero Industrial,40,2004-05-06,,
Ingeniero Industrial,40,2004-05-06,,
Ingeniero Industrial,40,2004-05-06,,
Ingeniero Industrial,40,2004-04-28,,
Ingeniero en Informática,40,2004-04-23,,
Ingeniero en Informática,40,2004-04-01,,
Ingeniero en Informática,40,2004-04-01,,
Licenciado en Oceanografía,41,2004-04-01,,
Ingeniero Industrial,40,2004-04-01,,
Ingeniero Industrial,40,2004-04-01,,
Ingeniero Industrial,40,2004-04-01,,
Ingeniero Industrial,40,2004-04-01,,
Ingeniero Industrial,40,2004-04-01,,
Ingeniero Industrial,40,2004-04-01,,
Ingeniero Industrial,40,2004-04-01,,
Ingeniero Industrial,40,2004-04-01,,
Ingeniero Industrial,40,2004-04-01,,
Ingeniero en Informática,40,2004-03-30,,
Ingeniero en Informática,40,2004-03-30,,
Ingeniero en Informática,40,2004-03-25,,
Ingeniero en Informática,40,2004-03-25,,
Ingeniero Industrial,40,2004-03-22,,
Ingeniero Industrial,40,2004-03-16,,
Ingeniero Industrial,40,2004-03-16,,
Ingeniero Industrial,40,2004-03-16,,
Ingeniero Industrial,40,2004-03-16,,
Ingeniero Industrial,40,2004-03-16,,
Ingeniero Industrial,40,2004-03-16,,
Ingeniero Mecánico,40,2004-03-16,,
Ingeniero Químico,40,2004-03-15,,
Ingeniero Químico,40,2004-03-15,,
Ingeniero Químico,40,2004-03-15,,
Ingeniero Químico,40,2004-03-15,,
Ingeniero Industrial,40,2004-03-11,,
Ingeniero en Petróleo,40,2004-03-10,,
Ingeniero en Informática,40,2004-03-02,,
Ingeniero Industrial,40,2004-03-02,,
Ingeniero Industrial,40,2004-02-17,,
Ingeniero Industrial,40,2004-02-13,,
Ingeniero Electrónico,40,2004-02-13,,
Ingeniero en Petróleo,40,2004-02-13,,
Ingeniero Químico,40,2004-02-13,,
Ingeniero Industrial,40,2004-02-11,,
Ingeniero Electrónico,40,2004-02-10,,
Ingeniero Industrial,40,2004-02-05,,
Ingeniero Industrial,40,2003-12-29,,
Ingeniero Electrónico,40,2003-12-26,,
Ingeniero Electrónico,40,2003-12-26,,
Ingeniero Industrial,40,2003-12-26,,
Ingeniero Químico,40,2003-12-23,,
Ingeniero Químico,40,2003-12-23,,
Ingeniero en Informática,40,2003-12-23,,
Ingeniero Industrial,40,2003-12-22,,
Ingeniero Industrial,40,2003-12-20,,
Ingeniero Industrial,40,2003-12-18,,
Ingeniero Industrial,40,2003-12-17,,
Ingeniero Industrial,40,2003-12-17,,
Ingeniero Industrial,40,2003-12-17,,
Ingeniero Industrial,40,2003-12-17,,
Ingeniero Mecánico,40,2003-12-17,,
Ingeniero Industrial,40,2003-12-16,,
Ingeniero Industrial,40,2003-12-16,,
Ingeniero Industrial,40,2003-12-16,,
Ingeniero en Informática,40,2003-12-15,,
Ingeniero en Informática,40,2003-12-05,,
Ingeniero Industrial,40,2003-09-25,,
Ingeniero Industrial,39,2003-09-16,,
Ingeniero Industrial,39,2003-09-16,,
Ingeniero Industrial,39,2003-09-05,,
Ingeniero Industrial,39,2003-09-04,,
Ingeniero Electrónico,39,2003-09-04,,
Ingeniero Electrónico,39,2003-09-04,,
Ingeniero Industrial,39,2003-09-01,,
Ingeniero Industrial,39,2003-09-01,,
Ingeniero Mecánico,39,2003-08-25,,
Ingeniero Mecánico,39,2003-08-25,,
Ingeniero en Informática,39,2003-08-15,,
Ingeniero Industrial,39,2003-08-13,,
Ingeniero Industrial,39,2003-08-13,,
Ingeniero Industrial,39,2003-08-13,,
Ingeniero Industrial,39,2003-08-13,,
Ingeniero Industrial,39,2003-08-13,,
Ingeniero Industrial,39,2003-08-13,,
Ingeniero Industrial,39,2003-08-13,,
Ingeniero Industrial,39,2003-08-13,,
Ingeniero Industrial,39,2003-08-13,,
Ingeniero Industrial,39,2003-08-13,,
Ingeniero Industrial,39,2003-08-13,,
Ingeniero Industrial,39,2003-08-13,,
Ingeniero Industrial,39,2003-08-13,,
Ingeniero Industrial,39,2003-08-13,,
Ingeniero Industrial,39,2003-08-13,,
Ingeniero Industrial,39,2003-08-13,,
Ingeniero Industrial,39,2003-08-13,,
Ingeniero Industrial,39,2003-08-13,,
Ingeniero Industrial,39,2003-08-13,,
Ingeniero Industrial,39,2003-08-08,,
Ingeniero Industrial,39,2003-08-08,,
Ingeniero Industrial,39,2003-08-05,,
Ingeniero Industrial,39,2003-08-05,,
Ingeniero Industrial,39,2003-08-05,,
Ingeniero Industrial,39,2003-08-05,,
Ingeniero Industrial,39,2003-08-05,,
Ingeniero Industrial,39,2003-08-05,,
Ingeniero Industrial,39,2003-08-05,,
Ingeniero Industrial,39,2003-08-05,,
Ingeniero Industrial,39,2003-08-05,,
Ingeniero Industrial,39,2003-08-05,,
Ingeniero Industrial,39,2003-08-05,,
Ingeniero Industrial,39,2003-08-05,,
Ingeniero Industrial,39,2003-08-05,,
Ingeniero Industrial,39,2003-08-05,,
Ingeniero Industrial,39,2003-08-05,,
Ingeniero Industrial,39,2003-08-05,,
Ingeniero Industrial,39,2003-08-05,,
Ingeniero Industrial,39,2003-08-05,,
Ingeniero Industrial,39,2003-08-05,,
Ingeniero Industrial,39,2003-08-05,,
Ingeniero Industrial,39,2003-08-05,,
Ingeniero Industrial,39,2003-08-05,,
Ingeniero Industrial,39,2003-08-05,,
Ingeniero Industrial,39,2003-08-05,,
Ingeniero Industrial,39,2003-08-05,,
Ingeniero Industrial,39,2003-08-05,,
Ingeniero Industrial,39,2003-08-05,,
Ingeniero Industrial,39,2003-08-05,,
Ingeniero Industrial,39,2003-08-05,,
Ingeniero Industrial,39,2003-07-28,,
Ingeniero Mecánico,39,2003-07-28,,
Ingeniero Electrónico,39,2003-07-25,,
Ingeniero Electrónico,39,2003-07-25,,
Ingeniero Electrónico,39,2003-07-25,,
Ingeniero Químico,39,2003-07-23,,
Ingeniero Químico,39,2003-07-23,,
Ingeniero Electrónico,39,2003-07-21,,
Ingeniero Electrónico,39,2003-07-18,,
Ingeniero Industrial,39,2003-07-18,,
Ingeniero Industrial,39,2003-07-18,,
Ingeniero Industrial,39,2003-07-18,,
Ingeniero Electrónico,39,2003-07-16,,
Ingeniero Electrónico,39,2003-07-16,,
Ingeniero Químico,39,2003-07-16,,
Ingeniero en Informática,39,2003-07-16,,
Ingeniero en Informática,39,2003-07-16,,
Ingeniero en Informática,39,2003-07-16,,
Ingeniero Industrial,39,2003-07-15,,
Ingeniero Industrial,39,2003-07-15,,
Ingeniero Industrial,39,2003-07-15,,
Ingeniero Industrial,39,2003-07-15,,
Ingeniero Industrial,39,2003-07-15,,
Ingeniero Industrial,39,2003-07-15,,
Ingeniero Industrial,39,2003-07-15,,
Ingeniero Industrial,39,2003-07-15,,
Ingeniero Industrial,39,2003-07-15,,
Ingeniero Industrial,39,2003-07-15,,
Ingeniero Industrial,39,2003-07-15,,
Ingeniero Industrial,39,2003-07-15,,
Ingeniero Industrial,39,2003-07-15,,
Ingeniero Industrial,39,2003-07-15,,
Ingeniero Industrial,39,2003-07-15,,
Ingeniero Industrial,39,2003-07-15,,
Ingeniero Electrónico,39,2003-07-14,,
Ingeniero Electrónico,39,2003-07-14,,
Ingeniero Mecánico,39,2003-07-14,,
Ingeniero Industrial,39,2003-07-04,,
Ingeniero Industrial,39,2003-07-04,,
Ingeniero Industrial,39,2003-07-04,,
Ingeniero Industrial,39,2003-07-04,,
Ingeniero Industrial,39,2003-07-04,,
Ingeniero Industrial,39,2003-07-04,,
Ingeniero Industrial,39,2003-07-04,,
Ingeniero Industrial,39,2003-07-04,,
Ingeniero Industrial,39,2003-07-04,,
Ingeniero Industrial,39,2003-07-04,,
Ingeniero Industrial,39,2003-07-04,,
Ingeniero Industrial,39,2003-06-25,,
Ingeniero Electrónico,39,2003-06-25,,
Ingeniero Químico,39,2003-06-25,,
Ingeniero en Informática,39,2003-06-19,,
Ingeniero en Informática,39,2003-06-19,,
Ingeniero en Informática,39,2003-06-19,,
Ingeniero en Informática,39,2003-06-19,,
Ingeniero en Informática,39,2003-06-19,,
Ingeniero Mecánico,39,2003-06-19,,
Ingeniero Químico,39,2003-06-10,,
Ingeniero Mecánico,39,2003-06-04,,
Ingeniero Electrónico,39,2003-06-04,,
Ingeniero Electrónico,39,2003-06-01,,
Ingeniero Industrial,39,2003-05-29,,
Ingeniero Industrial,39,2003-05-29,,
Ingeniero Electrónico,39,2003-05-29,,
Ingeniero Mecánico,39,2003-05-29,,
Ingeniero Naval,39,2003-05-29,,
Ingeniero en Informática,39,2003-05-29,,
Ingeniero Químico,39,2003-05-22,,
Ingeniero Industrial,39,2003-05-22,,
Ingeniero Industrial,39,2003-05-22,,
Ingeniero Industrial,39,2003-05-22,,
Ingeniero Industrial,39,2003-05-13,,
Ingeniero Electrónico,39,2003-05-13,,
Ingeniero Electrónico,39,2003-05-13,,
Ingeniero Electrónico,39,2003-05-05,,
Ingeniero Industrial,39,2003-05-05,,
Ingeniero Industrial,39,2003-05-05,,
Ingeniero Industrial,39,2003-05-05,,
Ingeniero Industrial,39,2003-05-05,,
Ingeniero Industrial,39,2003-05-05,,
Ingeniero Industrial,39,2003-05-05,,
Ingeniero Industrial,39,2003-05-05,,
Ingeniero Industrial,39,2003-05-05,,
Ingeniero en Informática,39,2003-04-25,,
Ingeniero Industrial,39,2003-04-22,,
Ingeniero Industrial,39,2003-04-22,,
Ingeniero Industrial,39,2003-04-22,,
Ingeniero Electrónico,39,2003-04-22,,
Ingeniero Electrónico,39,2003-04-22,,
Ingeniero en Informática,39,2003-04-16,,
Ingeniero en Informática,39,2003-04-16,,
Ingeniero Industrial,39,2003-04-07,,
Ingeniero Industrial,39,2003-04-02,,
Ingeniero Industrial,39,2003-04-02,,
Ingeniero Industrial,39,2003-04-02,,
Ingeniero Químico,39,2003-04-02,,
Ingeniero Químico,39,2003-04-02,,
Ingeniero Químico,39,2003-04-02,,
Ingeniero Industrial,39,2003-03-27,,
Ingeniero Industrial,39,2003-03-27,,
Ingeniero Electrónico,39,2003-03-27,,
Ingeniero Electrónico,39,2003-03-27,,
Ingeniero Electrónico,39,2003-03-27,,
Ingeniero Industrial,39,2003-03-27,,
Ingeniero Industrial,39,2003-03-19,,
Ingeniero Industrial,39,2003-03-19,,
Ingeniero Industrial,39,2003-03-05,,
Ingeniero Industrial,39,2003-03-05,,
Ingeniero Mecánico,39,2003-03-05,,
Ingeniero Mecánico,39,2003-03-05,,
Ingeniero en Informática,39,2003-03-03,,
Ingeniero en Informática,39,2003-03-03,,
Ingeniero en Informática,39,2003-03-03,,
Ingeniero en Petróleo,39,2003-03-03,,
Ingeniero Mecánico,39,2003-02-17,,
Ingeniero Industrial,39,2003-02-17,,
Ingeniero Industrial,39,2003-02-17,,
Ingeniero Industrial,39,2003-02-13,,
Ingeniero Industrial,39,2003-02-13,,
Ingeniero Industrial,39,2003-02-06,,
Ingeniero Industrial,39,2003-02-06,,
Ingeniero Industrial,39,2003-02-06,,
Ingeniero Industrial,39,2002-12-27,,
Ingeniero Mecánico,39,2002-12-27,,
Ingeniero Mecánico,39,2002-12-27,,
Ingeniero Químico,39,2002-12-26,,
Ingeniero Químico,39,2002-12-26,,
Ingeniero Químico,39,2002-12-26,,
Ingeniero Químico,39,2002-12-26,,
Ingeniero Químico,39,2002-12-26,,
Ingeniero Químico,39,2002-12-26,,
Ingeniero Químico,39,2002-12-26,,
Ingeniero Industrial,39,2002-12-23,,
Ingeniero Industrial,39,2002-12-20,,
Ingeniero Industrial,39,2002-12-20,,
Ingeniero en Informática,39,2002-12-20,,
Ingeniero Industrial,39,2002-12-19,,
Ingeniero en Informática,39,2002-12-18,,
Ingeniero en Informática,39,2002-12-16,,
Ingeniero Industrial,39,2002-12-06,,
Ingeniero Industrial,39,2002-11-01,,
Ingeniero en Informática,39,2002-10-23,,
Ingeniero Industrial,39,2002-10-21,,
Ingeniero Industrial,39,2002-10-09,,
Ingeniero Industrial,39,2002-10-09,,
Ingeniero Electrónico,39,2002-10-08,,
Ingeniero Industrial,38,2002-09-20,,
Ingeniero Electrónico,38,2002-09-03,,
Ingeniero Electrónico,38,2002-08-30,,
Ingeniero en Informática,38,2002-08-28,,
Ingeniero en Informática,38,2002-08-28,,
Ingeniero en Informática,38,2002-08-28,,
Ingeniero Electrónico,38,2002-08-27,,
Ingeniero Mecánico,38,2002-08-27,,
Ingeniero Industrial,38,2002-08-27,,
Ingeniero Industrial,38,2002-08-27,,
Ingeniero en Informática,38,2002-08-23,,
Ingeniero en Informática,38,2002-08-22,,
Ingeniero Industrial,38,2002-08-21,,
Ingeniero Industrial,38,2002-08-21,,
Ingeniero Industrial,38,2002-08-21,,
Ingeniero Industrial,38,2002-08-12,,
Ingeniero Químico,38,2002-08-12,,
Ingeniero Químico,38,2002-08-12,,
Ingeniero Químico,38,2002-08-12,,
Ingeniero Industrial,38,2002-08-08,,
Ingeniero Industrial,38,2002-08-08,,
Ingeniero Mecánico,38,2002-08-08,,
Ingeniero Electrónico,38,2002-08-07,,
Ingeniero Electrónico,38,2002-08-07,,
Ingeniero Electrónico,38,2002-08-07,,
Ingeniero Electrónico,38,2002-08-07,,
Ingeniero Electrónico,38,2002-08-07,,
Ingeniero Electrónico,38,2002-08-07,,
Ingeniero Industrial,38,2002-08-07,,
Ingeniero Industrial,38,2002-08-07,,
Ingeniero Industrial,38,2002-08-07,,
Ingeniero Industrial,38,2002-08-07,,
Ingeniero Industrial,38,2002-08-05,,
Ingeniero Industrial,38,2002-08-05,,
Ingeniero Industrial,38,2002-08-05,,
Ingeniero Industrial,38,2002-08-05,,
Ingeniero Mecánico,38,2002-08-05,,
Ingeniero Industrial,38,2002-08-01,,
Ingeniero Industrial,38,2002-08-01,,
Ingeniero Industrial,38,2002-07-31,,
Ingeniero Industrial,38,2002-07-31,,
Ingeniero Industrial,38,2002-07-31,,
Ingeniero Industrial,38,2002-07-31,,
Ingeniero Industrial,38,2002-07-31,,
Ingeniero Industrial,38,2002-07-31,,
Ingeniero Electrónico,38,2002-07-31,,
Ingeniero Electrónico,38,2002-07-31,,
Ingeniero en Informática,38,2002-07-31,,
Ingeniero en Informática,38,2002-07-31,,
Ingeniero en Informática,38,2002-07-31,,
Ingeniero en Informática,38,2002-07-24,,
Ingeniero Mecánico,38,2002-07-24,,
Ingeniero Industrial,38,2002-07-24,,
Ingeniero Industrial,38,2002-07-24,,
Ingeniero Industrial,38,2002-07-24,,
Ingeniero Industrial,38,2002-07-19,,
Ingeniero en Informática,38,2002-07-19,,
Ingeniero en Informática,38,2002-07-17,,
Ingeniero Industrial,38,2002-07-17,,
Ingeniero Industrial,38,2002-07-17,,
Ingeniero Industrial,38,2002-07-17,,
Ingeniero Industrial,38,2002-07-17,,
Ingeniero Industrial,38,2002-07-17,,
Ingeniero Industrial,38,2002-07-15,,
Ingeniero Industrial,38,2002-07-15,,
Ingeniero Industrial,38,2002-07-15,,
Ingeniero Industrial,38,2002-07-15,,
Ingeniero Mecánico,38,2002-07-15,,
Ingeniero Químico,38,2002-07-15,,
Ingeniero Mecánico,38,2002-07-12,,
Ingeniero Industrial,38,2002-07-12,,
Ingeniero Industrial,38,2002-07-12,,
Ingeniero Industrial,38,2002-07-12,,
Ingeniero Industrial,38,2002-07-12,,
Ingeniero Industrial,38,2002-07-12,,
Ingeniero Industrial,38,2002-07-12,,
Ingeniero Industrial,38,2002-07-11,,
Ingeniero Industrial,38,2002-07-11,,
Ingeniero Industrial,38,2002-07-11,,
Ingeniero Electrónico,38,2002-07-11,,
Ingeniero Electrónico,38,2002-07-11,,
Ingeniero Electrónico,38,2002-07-11,,
Ingeniero Industrial,38,2002-07-05,,
Ingeniero Industrial,38,2002-07-05,,
Ingeniero Industrial,38,2002-07-05,,
Ingeniero Industrial,38,2002-07-05,,
Ingeniero Industrial,38,2002-07-05,,
Ingeniero en Petróleo,38,2002-07-05,,
Ingeniero en Informática,38,2002-06-26,,
Ingeniero en Informática,38,2002-06-26,,
Ingeniero Industrial,38,2002-06-26,,
Ingeniero Industrial,38,2002-06-26,,
Ingeniero Industrial,38,2002-06-21,,
Ingeniero Industrial,38,2002-06-19,,
Ingeniero Industrial,38,2002-06-19,,
Ingeniero Industrial,38,2002-06-19,,
Ingeniero Industrial,38,2002-06-19,,
Ingeniero Mecánico,38,2002-06-19,,
Ingeniero en Informática,38,2002-06-19,,
Ingeniero en Informática,38,2002-06-19,,
Ingeniero Electrónico,38,2002-06-14,,
Ingeniero Electrónico,38,2002-06-14,,
Ingeniero Industrial,38,2002-06-14,,
Ingeniero Industrial,38,2002-06-14,,
Ingeniero Industrial,38,2002-06-07,,
Ingeniero Industrial,38,2002-05-29,,
Ingeniero Industrial,38,2002-05-29,,
Ingeniero Industrial,38,2002-05-29,,
Ingeniero Industrial,38,2002-05-29,,
Ingeniero Químico,38,2002-05-29,,
Ingeniero en Informática,38,2002-05-20,,
Ingeniero en Informática,38,2002-05-20,,
Ingeniero Industrial,38,2002-05-07,,
Ingeniero Mecánico,38,2002-05-07,,
Ingeniero Electrónico,38,2002-04-30,,
Ingeniero Electrónico,38,2002-04-30,,
Ingeniero Industrial,38,2002-04-30,,
Ingeniero Industrial,38,2002-04-25,,
Ingeniero Mecánico,38,2002-04-25,,
Ingeniero Mecánico,38,2002-04-25,,
Ingeniero Industrial,38,2002-04-16,,
Ingeniero en Petróleo,38,2002-04-16,,
Ingeniero Químico,38,2002-04-11,,
Ingeniero Industrial,38,2002-04-11,,
Ingeniero Industrial,38,2002-04-04,,
Ingeniero Industrial,38,2002-04-04,,
Ingeniero Industrial,38,2002-04-04,,
Ingeniero Industrial,38,2002-04-04,,
Ingeniero Electrónico,38,2002-04-04,,
Ingeniero Electrónico,38,2002-04-04,,
Ingeniero Químico,38,2002-04-04,,
Ingeniero en Informática,38,2002-04-04,,
Ingeniero Industrial,38,2002-03-22,,
Ingeniero Industrial,38,2002-03-06,,
Ingeniero Industrial,38,2002-03-06,,
Ingeniero Industrial,38,2002-03-06,,
Ingeniero Mecánico,38,2002-03-06,,
Ingeniero Mecánico,38,2002-03-06,,
Ingeniero Industrial,38,2002-03-06,,
Ingeniero en Informática,38,2002-03-06,,
Ingeniero en Informática,38,2002-03-06,,
Ingeniero en Informática,38,2002-03-06,,
Ingeniero en Petróleo,38,2002-02-22,,
Ingeniero Químico,38,2002-02-20,,
Ingeniero Mecánico,38,2002-02-20,,
Ingeniero Industrial,38,2002-02-20,,
Ingeniero Industrial,38,2002-02-14,,
Ingeniero Industrial,38,2002-02-14,,
Ingeniero Industrial,38,2002-02-13,,
Ingeniero Industrial,38,2001-12-31,,
Ingeniero Industrial,38,2001-12-31,,
Ingeniero Mecánico,38,2001-12-31,,
Ingeniero en Petróleo,38,2001-12-31,,
Ingeniero Mecánico,38,2001-12-29,,
Ingeniero Electrónico,38,2001-12-22,,
Ingeniero Industrial,38,2001-12-22,,
Ingeniero Industrial,38,2001-12-22,,
Ingeniero Industrial,38,2001-12-22,,
Ingeniero Industrial,38,2001-12-22,,
Ingeniero Químico,38,2001-12-22,,
Ingeniero Químico,38,2001-12-22,,
Ingeniero Químico,38,2001-12-21,,
Ingeniero Químico,38,2001-12-20,,
Ingeniero Químico,38,2001-12-20,,
Ingeniero en Informática,38,2001-12-20,,
Ingeniero en Informática,38,2001-12-20,,
Ingeniero en Informática,38,2001-12-20,,
Ingeniero en Informática,38,2001-12-20,,
Ingeniero Electrónico,38,2001-12-20,,
Ingeniero Electrónico,38,2001-12-20,,
Ingeniero Electrónico,38,2001-12-20,,
Ingeniero Industrial,38,2001-12-19,,
Ingeniero Industrial,38,2001-12-19,,
Ingeniero Industrial,38,2001-12-19,,
Ingeniero Industrial,38,2001-12-19,,
Ingeniero Mecánico,38,2001-12-17,,
Ingeniero Electrónico,38,2001-12-17,,
Ingeniero Industrial,38,2001-12-12,,
Ingeniero Industrial,38,2001-12-12,,
Ingeniero Mecánico,38,2001-11-21,,
Ingeniero Industrial,38,2001-09-24,,
Ingeniero Industrial,38,2001-09-24,,
Ingeniero Industrial,38,2001-09-18,,
Ingeniero Electrónico,37,2001-09-05,,
